Bp_ConsBp_seq_M,Bp_ConsBp_seq_status,Bp_L0HadronDecision_TOS,Bp_L0HadronDecision_TIS,Bp_L0MuonDecision_TIS,Bp_L0ElectronDecision_TIS,Bp_L0PhotonDecision_TIS,Bp_Hlt1TrackMVADecision_TOS,Bp_Hlt1TwoTrackMVADecision_TOS,Bp_Hlt2Topo2BodyDecision_TOS,Bp_Hlt2Topo3BodyDecision_TOS,Bp_Hlt2Topo4BodyDecision_TOS,Bp_ConsBp_seq_decayLength,Bp_ConsBp_seq_tauminus_0_decayLength,Bp_ConsBp_seq_tauminus_decayLength,taup_DIRA_ORIVX,taum_DIRA_ORIVX,Bp_DIRA_OWNPV,taup_ENDVERTEX_X,taum_ENDVERTEX_X,taup_ENDVERTEX_Y,taum_ENDVERTEX_Y,taup_ENDVERTEX_Z,taum_ENDVERTEX_Z,Bp_ConsBp_seq_chi2
5043.654,0.0,False,False,False,False,False,False,False,False,False,False,34.72516,8.396376,2.271792,-0.9966219761957812,0.9999812195560835,0.9999987111444919,-1.7957,-2.3178,2.0624,2.3944,-0.2489,5.8038,6.4822073
5444.122,0.0,False,False,False,False,False,False,False,False,False,False,20.649479,12.121667,-4.8090897,-0.9997102062301317,0.9999973091239117,0.9999676583445952,-0.2525,-1.4711,1.0498,1.9779,-21.3271,-4.4543,5.644463
5004.363,0.0,False,False,False,False,False,False,False,False,False,False,11.789798,3.3200305,15.347791,0.9999923621249308,0.9992601419642341,0.9999509075344458,-1.0284,-0.1992,1.5455,0.8956,-10.0723,-22.0682,3.199811
5687.6177,0.0,True,False,False,False,False,True,True,False,True,False,49.231518,3.9531512,2.0936136,0.9998821936905408,0.9999928874776547,0.9999941287714159,4.3554,4.5154,-1.1224,-1.1848,22.6359,24.5517,6.3608036
5058.9062,0.0,True,False,False,False,False,True,True,False,True,False,14.645375,3.9411478,3.8865926,0.9998825513448931,0.9999829497322686,0.9999842287840434,2.1503,2.06,-0.4156,-0.2716,-9.8914,-9.9881,6.2157464
5231.0244,0.0,False,False,False,False,False,False,False,False,False,False,21.957457,0.4880975,2.2487316,0.9999995565865435,0.9989138739393183,0.9999750442642978,2.5983,2.4288,-0.5214,-0.443,-4.2394,-6.1167,11.875098
5444.9873,0.0,False,False,False,False,False,False,False,False,False,False,11.458652,2.0195327,2.3424077,0.9999997165992307,0.9999674693270484,0.9999906923001637,1.7724,1.7625,-0.2356,-0.2225,-14.4288,-15.0462,11.3817835
5425.1074,0.0,False,False,False,False,False,False,False,False,False,False,12.451465,0.69728833,0.08801673,-0.9972204864543972,0.9996269868077806,0.9999938407362021,1.6144,1.651,-0.5298,-0.5399,51.2334,51.8902,3.0935845
5647.49,0.0,True,False,False,False,False,True,True,False,False,False,7.5959496,3.7053368,3.6587923,0.9999900265175007,0.9992896410357391,0.9999759992677696,3.0895,3.063,0.6377,0.6731,86.2221,86.2722,6.052881
-31077.648,0.0,False,False,False,False,False,False,False,False,False,False,7.4843235,0.86029285,-0.76816946,-0.9995207877345905,0.9999772617616953,0.9998418166590441,1.4144,1.5231,-0.3038,-0.4296,-41.1838,-39.529,4.799105
4971.168,0.0,False,False,False,False,False,True,True,False,True,True,18.163485,7.1564784,1.7229297,0.9999891610037772,0.9999933148745502,0.9999502637588716,2.2552,2.5137,-1.3725,-1.6495,2.3049,7.713,8.009181
6591.5835,0.0,False,False,False,True,False,True,True,True,True,True,17.27782,0.27921665,2.7247818,0.9999903833219134,0.9993465620105809,0.9999995912434708,2.1836,2.0849,-1.3399,-1.1587,2.3977,-0.0982,16.74749
5518.499,0.0,True,True,False,False,False,True,True,True,True,True,19.411509,2.1383085,1.1360959,0.9999882317997645,0.9999956310645483,0.9999942377102135,2.3119,2.3554,-1.3834,-1.4299,2.9557,3.9612,6.6282673
5066.495,0.0,False,False,False,False,False,False,False,False,False,False,14.824934,0.70886827,1.930202,0.9999912852909396,0.9997885784398541,0.9999910050346437,2.0269,1.9405,-1.1423,-1.0257,-0.8651,-2.1858,4.4450364
11399.425,0.0,True,False,False,False,False,True,True,True,True,True,12.417727,-0.94627523,3.1118886,0.9999999503966613,0.9996896787430081,0.9999969927045932,2.0029,1.6709,-1.0409,-0.7434,-1.9935,-5.9219,9.403795
5482.847,0.0,True,False,False,False,True,True,True,True,True,True,21.367788,6.2742853,-1.5344973,0.9989821410295846,0.9999977540507158,0.9999691384780781,2.2819,2.8298,-1.3566,-1.943,2.7901,9.8312,11.511499
5803.433,0.0,False,False,False,False,False,False,False,False,False,False,18.17686,1.3143696,3.9996793,0.9999954659114014,0.9999153094976685,0.9999929779877241,2.4135,2.2068,-1.4562,-1.3177,4.6753,1.8376,5.5921583
5403.1797,0.0,True,False,False,True,True,True,True,False,True,True,11.058229,10.008753,4.248574,0.9999988390510007,0.9999999398946277,0.9999806615233255,1.7256,2.0078,0.1295,0.0193,2.3055,8.0946,2.9108224
5607.248,0.0,True,True,False,True,False,True,True,True,True,True,22.832132,8.314855,3.66847,0.9999993411133821,0.9999773628563674,0.9999977554949855,2.3487,2.4743,0.1136,0.0154,13.4359,17.5909,13.419835
4972.806,0.0,False,False,False,False,False,False,False,False,False,False,17.326801,0.45115104,2.1188667,0.9999910110018166,0.9997933968924284,0.999995190576668,3.7313,3.57,0.97,0.8541,-7.7419,-9.3797,14.9458
73645.484,0.0,True,False,False,False,False,True,True,True,True,True,30.561516,0.70923126,-0.3618133,0.9999110283926996,0.9999893721699826,0.9999998701866707,1.898,1.9333,0.925,0.9585,40.6813,41.3793,2.495524
5122.088,0.0,False,False,False,False,False,False,False,False,False,False,53.653774,3.5531275,0.19968289,-0.9982104154589626,0.9999999264129278,0.9999995054689601,2.7278,2.8481,1.5729,1.6878,63.8053,67.2645,10.003435
4847.735,0.0,False,False,False,False,False,False,False,False,False,False,11.799836,5.759927,0.9908502,0.9999688053998966,0.9999983021118747,0.9998952877186171,0.1228,-0.1521,-0.9015,-1.2144,24.5882,29.3612,7.9337254
4556.4473,0.0,False,True,False,False,False,True,True,True,True,True,28.32383,0.34385717,3.7066395,0.9999999921960011,0.9999990103264725,0.9999560167729634,1.3003,1.2016,2.2318,2.0433,48.7527,45.5231,8.536211
6112.163,0.0,True,True,False,False,True,True,True,True,True,True,13.360221,5.3093266,5.044987,0.9999921658255799,0.9999996899736301,0.9999836180866004,1.0162,1.1118,1.3096,1.3498,35.0216,35.4956,8.210371
26204.102,0.0,False,False,False,True,False,True,True,False,True,True,17.961847,-0.70141375,1.2450256,0.9998193747396382,-0.996342518400638,0.9999880633106841,1.1097,1.0391,1.4313,1.2572,35.8822,33.9429,6.374744
5063.8433,0.0,False,False,False,False,False,False,False,False,False,False,48.69368,5.770897,0.13822182,-0.9906533477293417,0.9999915969362339,0.9999827032188398,0.4742,0.4461,3.4885,3.8771,62.3405,67.9312,4.392239
6064.9097,0.0,True,False,False,True,False,True,True,False,False,False,8.3519,2.5680704,5.038292,0.9996403000626781,0.9999908745249406,0.9998718508314869,2.1644,1.9458,0.885,0.5602,33.9216,31.4812,4.5854754
15602.016,0.0,False,False,False,True,False,True,True,False,True,True,10.289485,0.22105289,-0.19326721,0.9343997257018742,0.9999708126402164,0.999978435507529,1.8465,1.897,0.6059,0.6406,30.6323,31.0428,9.363994
505637.03,0.0,False,False,False,False,False,False,False,False,False,False,17.050203,0.3567349,-0.09228987,0.9999343931883015,0.9995336731408229,0.9999919229478913,1.8323,1.8285,-1.9792,-2.0929,-0.947,-0.5114,10.055923
5111.824,0.0,True,False,False,False,False,True,True,False,False,False,14.268314,5.412203,1.6459789,0.9999611002353423,0.9999332506437784,0.9999991695337581,1.8426,1.8034,-1.8067,-2.3974,-1.9223,1.7669,5.0554724
4718.48,0.0,False,False,False,False,False,False,False,False,False,False,21.223475,3.7126565,-0.9063472,-0.9992199116472346,0.9999886130763346,0.999977385121585,0.1981,-0.0526,1.0914,1.2601,52.7456,57.1628,6.931065
5415.24,0.0,False,True,True,False,False,True,True,True,True,True,37.756454,6.942768,0.67427534,0.9996529430757558,0.9999886552710278,0.9999914457221285,-1.2079,-1.4974,0.9535,0.999,26.1705,32.4295,12.870932
4612.558,0.0,True,False,False,False,False,True,True,False,False,False,63.268982,5.8415384,2.8975449,0.9999766199009403,0.9999979021613634,0.9999905586823287,5.4737,5.7858,-3.1961,-3.3334,62.3898,65.2701,20.05772
4977.915,0.0,False,False,False,False,False,False,False,False,False,False,19.985874,2.6487398,1.4070865,0.9999513295987971,0.9999968900437879,0.9999825519253848,2.304,2.3973,-0.9703,-1.0032,17.7961,19.0061,2.7146008
-82634.44,0.0,False,False,False,False,False,False,False,False,False,False,37.60534,2.5228405,1.5743337,-0.997836958617782,0.9999931524046608,0.9999918489481472,3.399,4.1074,-1.7348,-2.256,33.172,42.4419,306.63394
4343.756,0.0,False,False,False,False,False,False,False,False,False,False,51.73323,1.4797827,5.4800715,0.999990111421197,0.999965055107359,0.9999588415177267,4.7922,4.6085,-2.7718,-2.546,53.4101,49.6494,8.793419
4768.8496,0.0,False,False,False,False,False,False,False,False,False,False,13.433617,0.68713343,0.35959846,0.9980683105940272,0.9999657123286058,0.9999994952855153,1.7833,1.8123,-0.5935,-0.6016,10.219,10.562,3.6473145
5097.5107,0.0,True,False,False,False,False,True,True,True,True,True,33.890312,12.830565,0.6486151,-0.9997647148058643,0.9999955737354286,0.9999992634106848,1.7249,2.1846,1.0977,1.3965,10.5691,24.2362,3.9193406
4896.324,0.0,False,False,False,False,False,False,False,False,False,False,73.526985,2.9344592,17.116539,0.9999837467333544,0.9997810168403138,0.9999959357873129,-0.9913,-0.6438,-3.5228,-3.0302,121.2672,106.9194,5.1330514
4743.0693,0.0,False,False,False,False,False,False,False,False,False,False,14.355754,0.7957676,0.3996045,0.9940523910242395,0.9984377509003673,0.9998915591625012,2.6369,2.6177,-0.5564,-0.5837,32.9378,33.2926,16.141066
4628.719,0.0,False,False,False,False,False,False,False,False,False,False,8.738668,0.37192932,1.5405624,0.9997359760563816,0.9952775167798531,0.9998944881443048,2.0803,1.9791,-0.3601,-0.3062,28.4974,27.8224,4.9157934
5796.6016,0.0,False,False,True,False,False,True,True,False,False,False,5.441077,3.479569,-0.13368234,-0.9909820352251576,0.9999759346730313,0.999878599787497,1.4517,1.9122,-0.2416,-0.4911,-52.5811,-48.9059,2.2035975
6142.1978,0.0,True,False,False,False,False,True,True,True,True,True,32.96724,1.8164927,0.45113328,0.999423866847577,0.9999951846130768,0.9999694073006439,1.5029,1.543,-1.5961,-1.7355,93.3562,94.9766,3.9820623
5562.0645,0.0,False,False,False,False,False,False,False,False,False,False,27.68146,3.1320105,1.4631115,0.9999745324210029,0.9999880027929834,0.9999952080658397,1.434,1.4756,-1.3816,-1.5172,89.1273,90.8693,5.2708864
6573.6147,0.0,False,False,False,False,False,False,False,False,False,False,51.370327,1.1465732,2.9161608,0.9949374065588075,0.9995145613495803,0.9999839268076691,1.7429,1.8877,-2.6883,-2.661,112.8664,112.5394,4.226921
4846.7485,0.0,True,False,False,False,False,True,True,True,True,True,36.321457,9.352279,6.2891617,0.999982967655235,0.9999936898616145,0.9999815619105509,1.7335,1.6395,-2.0718,-2.3769,102.6901,105.8005,8.459396
6063.7446,0.0,False,True,False,True,True,True,True,False,True,False,8.100573,0.27308172,0.41275606,0.9999475889239385,0.999734713255015,0.9999697207916721,-0.1594,-0.1391,0.7803,0.7824,26.0703,25.8874,6.1269174
5173.205,0.0,True,True,False,True,False,True,True,True,True,True,9.825513,1.0108671,1.8535428,0.9999922280676629,0.9999987196182373,0.999887283752818,-0.2007,-0.0996,-0.6292,-0.6868,29.2392,28.3843,6.2275176
4819.714,0.0,False,True,False,True,True,True,True,False,True,True,6.001045,1.8269296,2.2191782,0.999764178126754,0.9999222022530845,0.9999453219852005,0.1074,0.1235,-0.4259,-0.4383,25.8222,25.3723,5.616004
5322.6147,0.0,True,True,False,True,False,True,True,False,True,True,7.608368,3.3900533,-0.24521859,-0.8704265034198945,0.9999901871232816,0.9999862313739242,0.1894,-0.0696,-0.3966,-0.5779,24.8883,28.5507,1.9850497
4960.101,0.0,False,False,False,False,False,False,False,False,False,False,29.934805,1.1152309,0.9200883,0.9992494895084076,0.999699672538396,0.9998714186893878,-1.3272,-1.3409,0.9284,0.9989,55.4044,55.9358,4.835585
5164.605,0.0,False,False,False,False,False,False,False,False,False,False,55.891098,1.8414744,4.9254317,0.999982378081152,0.9997097785832035,0.9999897696042431,1.646,1.5269,5.5153,5.2649,59.4422,56.4882,21.525923
-380840.22,1.0,True,True,False,False,False,True,True,True,True,True,-38.010067,6.2704616,4.607148,-0.9949013788713673,-0.9999741381684125,0.9999346782372082,1.3695,1.2035,3.3363,2.9208,32.5986,30.102,44.126995
6117.1206,0.0,True,False,False,False,False,True,True,True,True,True,23.300749,4.5469923,3.2143626,0.9999997448363219,0.9999957528978838,0.9999921738410957,1.2405,1.1192,2.5393,2.5248,25.2094,26.5571,6.2689776
5031.329,0.0,False,True,False,False,False,False,True,False,False,False,10.306813,7.428138,2.8810902,0.9999801941065811,0.9999952833240304,0.9999514422068129,1.3321,1.6009,-0.0095,0.1997,-14.4469,-10.095,2.6337054
5068.7207,0.0,False,True,False,False,False,True,True,True,True,True,18.92302,3.1742086,0.36973822,0.7165979229150088,0.9999686670418411,0.9999979885179744,-0.218,-0.4586,0.6145,0.637,9.1796,12.011,2.1538463
4973.7466,0.0,False,False,True,False,False,False,True,False,False,True,6.539227,0.24492091,2.0138817,0.9999644025013786,0.9994433520094522,0.9998566878268546,1.6919,1.5308,0.0581,0.0671,-24.9056,-26.6122,1.8997624
-8216.839,1.0,False,False,True,False,False,True,True,True,True,True,-5.1073976,1.7627028,-2.8123586,0.9984973933576473,0.100609979298043,0.9999465901311864,1.5792,1.533,0.0509,0.0851,-25.4416,-26.6172,20.558676
6068.1094,0.0,True,False,False,False,False,True,True,False,True,True,28.821535,1.0627062,-1.9788864,-0.9999885904912281,0.9999820144563725,0.9999964565663892,-0.3235,-0.4453,0.1633,0.1851,90.91,93.5667,5.2598553
4814.407,0.0,False,False,False,False,False,False,False,False,False,False,20.196287,13.281084,6.4694104,0.9999487249455222,0.9999889067441945,0.9999580533565986,-0.272,-0.6697,0.1836,0.4136,90.6025,97.3747,17.185154
4838.0996,0.0,False,False,False,False,False,False,False,False,False,False,13.689163,4.6190763,2.0353255,0.9997066028908674,0.9999899768388215,0.9999375853780996,1.9199,2.1087,1.0286,1.2295,48.1888,50.8416,13.175567
4370.522,0.0,False,False,False,False,False,False,False,False,False,False,9.831831,1.8628159,1.0529591,0.9996564161765459,0.9999608046126828,0.9999753850579044,1.5842,1.6218,0.7433,0.7685,43.4493,44.2268,2.42332
7198.302,0.0,True,False,False,False,False,True,True,False,False,False,12.977938,1.7060815,1.1244338,0.9959406889672245,0.9998463297100221,0.9999991038333228,1.7498,1.8406,0.8786,0.956,46.6866,46.9577,12.371481
5639.2075,0.0,True,False,False,True,False,True,True,True,True,True,11.453716,1.0019566,-0.9889771,-0.9996464378436757,0.9985065308412514,0.999988974446018,1.6112,1.6549,0.7694,0.8516,43.9983,45.0284,8.937057
5278.593,0.0,True,False,False,False,False,True,True,False,False,False,30.32096,7.31842,5.6595984,0.999995297254661,0.9999899569641363,0.9999825989517073,3.0408,3.2115,-3.0142,-3.1276,49.2544,50.9994,5.0580363
5502.598,0.0,False,False,False,False,False,True,True,False,False,False,28.055809,4.9004216,9.627289,0.999989384884605,0.9999988524587856,0.9999957373857837,3.3738,2.9181,-3.0547,-2.7281,50.9804,46.3101,17.333668
5423.0415,0.0,False,False,False,False,True,True,True,True,False,True,13.831428,3.7880666,2.0029657,0.9999032133881496,0.9999767116467567,0.9999813379707575,1.7902,2.0735,-1.2072,-1.3755,29.1775,31.0339,6.3994656
5349.8047,0.0,False,False,False,False,False,True,True,False,True,True,29.41798,0.6705912,5.0505323,0.9999998016181083,0.9999479187024364,0.9999763806968255,3.0174,2.7318,-2.7658,-2.4259,47.7998,43.4217,2.9550865
5222.5117,0.0,False,False,False,False,False,True,True,False,False,False,21.465298,6.0713377,1.2003758,0.9999592526698625,0.9999847006289819,0.9999704811981396,2.2641,2.546,-1.8253,-2.0637,35.9933,40.8889,2.698417
65581.17,0.0,False,False,False,False,True,True,True,True,True,True,50.781143,-0.2913222,0.041467138,0.9998388681633494,0.9998667737807011,0.9999817709325219,4.053,4.0271,-4.2075,-4.1883,64.05,63.8347,20.907158
5639.809,0.0,True,True,False,False,False,True,True,False,False,True,24.41505,3.6858807,4.193229,0.999995386117793,0.9999942356518343,0.9999960559253749,1.7323,1.543,-3.0412,-2.979,48.7274,48.2626,18.152704
5090.1904,0.0,False,True,False,False,False,True,True,False,False,False,18.107359,0.47310784,2.60715,0.9999151914822674,0.9547476725313532,0.9998936558028066,1.4119,1.3983,-2.3694,-2.1747,43.5295,41.3571,3.8264108
4866.1787,0.0,True,True,False,True,False,True,True,False,False,False,20.42352,7.2637076,0.08754694,-0.9996605631345576,0.9999934806575238,0.9999202016686409,-1.4144,-2.2584,0.5148,0.7048,94.6814,101.7628,12.903659
5340.0483,0.0,False,True,False,True,False,True,True,False,True,True,43.12469,6.4917126,0.5041251,0.9998038825196391,0.9999708649457982,0.9999896135040943,-4.0063,-4.7443,0.9084,1.0831,117.5783,123.5334,4.354492
4854.2495,0.0,False,True,False,True,False,True,True,False,False,False,13.996255,4.6262984,2.6774666,0.9999870774982127,0.9999988910823698,0.9999841189805441,-1.0093,-1.2287,0.439,0.5332,90.9468,92.8143,3.7203887
5342.6904,0.0,False,True,False,True,False,True,True,True,True,True,29.072966,3.175186,0.5247215,0.9987278654359955,0.9999916615833176,0.9999888134897933,-2.4267,-2.7337,0.632,0.711,103.4693,106.3386,21.521255
4994.516,0.0,False,False,False,False,False,False,False,False,False,False,24.804647,3.0748026,1.3325053,0.9999313482886204,0.9999862439573449,0.9999765441172155,-2.0583,-2.22,0.6147,0.6489,100.1364,102.0617,12.2897625
5330.544,0.0,False,True,False,True,False,True,True,True,True,False,9.24644,6.638477,1.9103351,0.9998757828304946,0.9999868000864917,0.9999812418123721,-0.426,-0.8903,0.3844,0.3842,85.3873,90.0557,1.0329629
6359.1157,0.0,False,False,False,False,False,False,False,False,False,False,9.271828,-0.39786857,0.4233299,0.9998114251311564,-0.9998433815256741,0.9999738978577525,2.0245,1.9353,0.5502,0.4863,11.4333,10.6348,2.9275517
5273.2197,0.0,True,False,False,False,False,True,True,True,False,True,17.339722,1.9271805,4.5179167,0.999923866246211,0.9999148589281905,0.9999657899961168,3.5177,3.1577,1.1862,0.9541,23.5034,20.8955,8.676463
11357.071,1.0,True,True,False,False,False,True,True,True,True,True,81.83157,-8.536941,-2.1769128,0.9998970916167623,-0.9998316339936696,0.9999906775438097,-0.5036,-0.3969,-4.4212,-4.0873,58.4831,53.2836,9.278964
5446.845,0.0,False,True,False,False,False,True,True,False,True,True,41.166332,7.394897,3.6859984,0.9999857223429358,0.9999935483865106,0.9999897847728552,0.0814,0.119,-2.5187,-2.6245,24.3295,27.9963,8.622218
4991.227,0.0,False,True,True,False,False,True,True,True,True,True,23.603004,2.9544406,11.484329,0.9999996058117211,0.9999873941470593,0.9999836804964517,0.2041,0.4034,-1.871,-1.3693,14.5307,5.9602,5.2903385
5801.0347,0.0,False,True,False,False,False,True,True,False,True,True,14.696768,1.908963,1.5087273,0.999960802585048,0.9999838834161832,0.9999102445545855,-0.5205,-0.4931,0.0569,0.0403,-36.1714,-35.8097,5.0839925
5863.872,0.0,False,False,False,False,False,False,False,False,False,False,14.280954,15.036405,1.3022517,0.9999346405421113,0.9999872307527254,0.9999691345722084,1.3225,1.7722,0.528,0.7191,38.7013,51.6922,8.314001
4901.4604,0.0,True,True,False,False,True,True,True,False,True,True,16.179356,1.0982064,2.121438,0.9999873179254496,0.9999877044646753,0.9999682317430597,3.2561,3.1216,-0.9871,-0.9402,-11.8907,-12.8911,4.699047
5056.419,0.0,False,True,False,False,True,True,True,True,True,True,41.932175,2.491421,2.277131,0.9999898582670688,0.9999949827758193,0.9999847224003465,6.8166,6.871,-2.4564,-2.3477,13.7292,13.9444,8.420389
4954.9434,0.0,True,True,True,False,True,True,True,True,True,True,19.729084,5.281593,8.794687,0.9999311986201689,0.9999598669977625,0.9999651056084956,4.4772,4.3188,-1.4395,-1.3918,-1.7617,-5.2835,4.3095474
4916.407,0.0,False,True,False,False,True,True,True,False,True,False,10.386925,4.647234,1.9732374,0.9999520945482516,0.9999890944055584,0.9999897655731703,2.5202,2.9681,-0.6147,-0.8072,-17.6459,-15.1402,15.193165
4837.2646,0.0,False,True,False,False,True,True,True,False,False,False,46.38323,2.0807495,0.16363996,-0.956293137538748,0.9999921959265459,0.99999968062475,7.0404,7.3146,-2.4571,-2.5985,16.049,17.9444,6.962942
5434.8936,0.0,False,False,False,False,False,False,False,False,False,False,7.547212,3.1437047,4.183987,0.9999964585972637,0.9999716337128386,0.9999458762843169,2.1401,1.8912,0.95,0.9965,-0.5003,-1.4318,9.059519
5718.179,0.0,True,False,False,False,False,True,True,True,True,True,13.017844,1.8338137,1.0773374,0.9998084853881808,0.9999756774123927,0.9999885143448672,2.3128,2.3226,1.2671,1.263,1.8977,2.6763,10.1812525
5051.6807,0.0,False,False,False,False,False,False,False,False,False,False,12.480745,9.6194105,3.2244096,0.9999832564803033,0.9999894838267757,0.9999119580184124,2.5058,3.126,1.352,1.8239,3.4186,9.696,7.8070793
5173.086,0.0,False,False,False,False,False,False,False,False,False,False,20.08427,1.3661118,0.6042493,0.9998568640094206,0.9999675192274728,0.9999933799943226,2.0086,2.0264,1.3522,1.3909,12.8022,13.4044,4.974543
5492.695,0.0,False,False,False,False,False,False,False,False,False,False,19.521065,0.6378034,6.932039,0.9999938939592768,0.9992108383882708,0.999981052009463,2.3813,1.9454,1.7382,1.2844,18.4041,11.8657,7.4336424
5964.764,0.0,False,True,False,True,False,True,True,True,True,True,21.020756,1.5012337,0.361175,0.9985420544836834,0.9998397989785661,0.9999755196358957,2.0651,2.099,0.9376,1.0183,49.2603,50.3486,3.9904847
5244.966,0.0,False,True,False,False,False,True,True,False,False,False,4.7503986,5.0087547,4.895678,0.9999979657973134,0.99995839292597,0.9998356317081705,1.9015,1.7871,0.7288,0.9725,11.1883,11.2871,9.490873
-6694.3203,0.0,False,False,False,False,False,False,False,False,False,False,13.421007,1.0484916,0.8608199,0.999948659982762,0.9999797595704144,0.999987276260225,2.3234,2.314,1.2348,1.276,15.8616,16.064,7.984188
5078.133,0.0,False,True,False,False,False,True,True,False,True,True,14.3284235,-0.27008113,0.38816196,0.9988580744045357,-0.9997268147816178,0.9999464185796397,-0.9869,-0.9263,0.2405,0.2352,6.7163,6.0732,6.752446
5082.7075,0.0,True,False,False,False,False,True,True,False,True,True,24.307673,9.192228,7.440125,0.9999977699252148,0.9999994974794143,0.9999978105065369,-0.8141,-0.8138,0.5844,0.4648,19.9999,21.7108,5.137547
5662.8413,0.0,True,False,False,False,False,True,True,True,True,True,32.597286,4.9948263,1.1831799,0.987632393391884,0.9999986613950091,0.9999995803651633,-0.8622,-1.0677,0.4911,0.5677,21.9913,25.8326,11.419645
5180.352,0.0,True,False,False,False,False,True,True,True,True,True,50.62529,-0.09309443,1.5149796,0.999994488211354,-0.9998755234583729,0.9999995198530985,-1.7724,-1.659,0.7046,0.6912,40.3193,37.7769,9.144278
5245.098,0.0,True,False,False,False,False,True,True,True,True,False,16.464275,6.1919384,21.813887,0.9999999225888749,0.9999719076642898,0.999996526430277,-1.0491,-0.3282,0.6018,0.4122,26.5443,10.9652,8.3906355
5268.909,0.0,False,False,False,False,False,False,False,False,False,False,8.349992,0.89393824,1.3036793,0.9999859662869153,0.9994781878942072,0.9999883344396797,2.0821,2.0531,-0.7508,-0.751,2.5373,2.1135,5.234217
5324.1626,0.0,False,True,False,False,False,True,True,False,True,True,23.152576,1.5307498,4.496128,0.9999622027480823,0.9998955151941097,0.9998628559499687,-1.8998,-1.5974,1.8351,1.4416,-7.8579,-10.7885,2.7306955
5031.2075,0.0,False,False,False,False,False,False,False,False,False,False,9.961749,1.0933478,-0.22859567,-0.9995951483407136,0.9999798526072203,0.9999758117303956,0.2757,0.2179,-1.0264,-1.2026,-9.5492,-8.181,3.787528
5421.06,0.0,False,False,False,False,False,False,False,False,False,False,21.607439,3.5796323,-0.117105335,-0.8320047021446396,0.9999894602385762,0.9998460215425629,-0.3769,-0.6395,-2.4249,-2.9125,2.1688,5.8068,9.586085
5675.2856,0.0,False,False,False,False,False,False,False,False,False,False,44.127464,0.84823877,0.4049577,0.9998100747155615,0.9999991588182934,0.9999839562275284,-1.7262,-1.7742,-5.0812,-5.1774,24.9316,25.4339,1.1126746
5361.4917,0.0,False,True,False,False,False,True,True,True,False,True,30.608221,5.2070775,3.0496118,0.9998042559084934,0.9999023983357533,0.9999707643240816,-0.8518,-1.2006,2.7335,2.8719,28.3605,30.49,10.961097
5142.698,0.0,False,False,False,False,False,False,False,False,False,False,13.636933,1.8133991,1.6938859,0.9999890186492268,0.999998207295384,0.9999730489414135,1.9001,1.8727,0.6076,0.6968,-42.679,-42.5019,7.9779015
5728.847,0.0,False,False,False,False,False,False,False,False,False,False,18.017859,0.14497581,1.4087427,0.9996141776234432,0.9999421495841744,0.9999993134957316,2.097,2.0707,0.8139,0.8001,-38.6026,-39.7947,8.79441
5853.247,0.0,False,False,False,False,False,False,False,False,False,False,30.372566,1.9565284,1.0362188,0.9999782999719209,0.9999991681453403,0.9999797804672164,3.4008,3.6089,-0.243,-0.378,20.1587,21.0733,10.492273
5539.929,0.0,False,False,True,False,False,True,True,True,True,True,18.579601,0.83834535,4.1207237,0.9999896154993764,0.9996020939586524,0.9999995399491887,-0.3768,-0.1595,-1.2904,-0.9615,7.5553,4.2557,5.9503403
4940.007,0.0,True,True,False,True,False,True,True,False,False,False,31.857786,10.397243,8.937056,0.9999987731206358,0.9999964708612308,0.9999999940332249,-0.9193,-0.8538,1.1712,1.239,94.3865,95.8088,6.1362247
5627.666,0.0,False,False,False,False,False,False,False,False,False,False,33.210243,2.5657558,3.9630167,0.9999716513256567,0.9999772922929541,0.9999546496978705,2.4873,2.3406,0.7952,0.9308,16.4824,15.1693,5.1164713
5622.5205,0.0,True,True,False,False,False,True,True,False,False,False,42.941822,4.783447,5.40336,0.9999527614044385,0.9999844890439504,0.9999932421499993,2.8944,2.9815,5.4191,5.386,62.501,61.8751,9.907244
5161.8516,0.0,True,True,True,False,False,True,True,False,True,True,22.99084,6.2186575,6.048378,0.9999480093822778,0.9999817460212862,0.9999598355125132,2.0639,1.9818,3.304,3.3788,43.3633,43.5247,12.577855
5019.3037,0.0,True,True,False,False,False,True,True,False,False,True,21.457985,1.9825491,2.4453375,0.9999847493220952,0.9998886213448331,0.9999878520013628,3.1734,3.1289,-1.166,-1.161,38.2613,37.7965,2.694908
20730.371,1.0,False,True,False,False,False,True,True,False,True,True,23.969965,-4.5779576,-3.0416982,0.9999890498477096,0.9999772407420422,0.9999609414622267,2.8475,2.7589,-1.0397,-1.0307,35.1511,34.5867,12.412615
5344.854,0.0,True,True,False,True,False,True,True,True,False,False,7.8594813,3.1325765,15.149383,0.9999990383292183,0.999914613551902,0.9999995102083492,1.8657,1.3371,2.5046,1.3721,37.365,25.4458,11.959807
4758.1885,0.0,False,True,False,True,False,True,True,True,True,False,10.566259,1.6742835,5.98577,0.9999923334820078,0.9999459682464883,0.9999753354649813,1.5297,1.3325,1.8324,1.4686,30.9751,26.683,8.67318
4883.324,0.0,False,False,False,False,False,True,True,False,True,True,16.540987,1.7546622,9.406339,0.999986862774194,0.9995543139195872,0.9997077610346637,-2.8304,-1.7244,1.4497,1.1264,54.6,47.101,9.049213
